sample,pulse1,pulse2,triangle,noise,dmc,mixed
17506,0,0.533333,0.666667,1,0.992126,0.490905
17507,0,0.533333,0.666667,0,0.992126,0.392105
17508,0,0.533333,0.666667,1,0.992126,0.490905
17509,0,0.533333,0.666667,0,0.992126,0.392105
17510,0,0.533333,0.666667,1,0.992126,0.490905
17511,0,0.533333,0.666667,0,0.992126,0.392105
17512,0,0.533333,0.666667,0,0.992126,0.392105
17513,0,0.533333,0.666667,1,0.992126,0.490905
17514,0,0.533333,0.666667,0,0.992126,0.392105
17515,0,0.533333,0.666667,0,0.992126,0.392105
17516,0,0.533333,0.666667,0,0.992126,0.392105
17517,0,0.533333,0.666667,0,0.992126,0.392105
17518,0,0.533333,0.666667,1,0.992126,0.490905
17519,0,0.533333,0.666667,0,0.992126,0.392105
17520,0,0.533333,0.666667,0,0.992126,0.392105
17521,0,0.533333,0.666667,0,0.992126,0.392105
17522,0,0.533333,0.666667,1,0.992126,0.490905
17523,0,0.533333,0.733333,0,0.992126,0.403452
17524,0,0.533333,0.733333,1,0.992126,0.502252
17525,0,0.533333,0.733333,0,0.992126,0.403452
17526,0,0.533333,0.733333,0,0.992126,0.403452
17527,0,0.533333,0.733333,0,0.992126,0.403452
17528,0,0.533333,0.733333,0,0.992126,0.403452
17529,0,0.533333,0.733333,1,0.992126,0.502252
17530,0,0.533333,0.733333,0,0.992126,0.403452
17531,0,0.533333,0.733333,0,0.992126,0.403452
17532,0,0.533333,0.733333,1,0.992126,0.502252
17533,0,0.533333,0.733333,1,0.992126,0.502252
17534,0,0.533333,0.733333,0,0.992126,0.403452
17535,0,0.533333,0.733333,0,0.992126,0.403452
17536,0,0.533333,0.733333,0,0.992126,0.403452
17537,0,0.533333,0.733333,0,0.992126,0.403452
17538,0,0.533333,0.733333,0,0.992126,0.403452
17539,0,0.533333,0.733333,0,0.992126,0.403452
17540,0,0.533333,0.733333,1,0.992126,0.502252
17541,0,0.533333,0.733333,0,0.992126,0.403452
17542,0,0.533333,0.733333,0,0.992126,0.403452
17543,0,0.533333,0.733333,0,0.992126,0.403452
17544,0,0.533333,0.733333,1,0.992126,0.502252
17545,0,0.533333,0.733333,1,0.992126,0.502252
17546,0,0.533333,0.733333,0,0.992126,0.403452
17547,0,0.533333,0.8,1,0.992126,0.513599
17548,0,0.533333,0.8,1,0.992126,0.513599
17549,0,0.533333,0.8,0,0.992126,0.414799
17550,0,0.533333,0.8,0,0.992126,0.414799
17551,0,0.533333,0.8,1,0.992126,0.513599
17552,0,0.533333,0.8,0,0.992126,0.414799
17553,0,0.533333,0.8,0,0.992126,0.414799
17554,0,0.533333,0.8,0,0.992126,0.414799
17555,0,0.533333,0.8,0,0.992126,0.414799
17556,0,0.533333,0.8,0,0.992126,0.414799
17557,0,0.533333,0.8,1,0.992126,0.513599
17558,0,0.533333,0.8,0,0.992126,0.414799
17559,0,0.533333,0.8,0,0.992126,0.414799
17560,0,0.533333,0.8,1,0.992126,0.513599
17561,0,0.533333,0.8,0,0.992126,0.414799
17562,0,0.533333,0.8,1,0.992126,0.513599
17563,0,0.533333,0.8,0,0.992126,0.414799
17564,0,0.533333,0.8,0,0.992126,0.414799
17565,0,0.533333,0.8,1,0.992126,0.513599
17566,0,0.533333,0.8,0,0.992126,0.414799
17567,0,0.533333,0.8,1,0.992126,0.513599
17568,0,0.533333,0.8,1,0.992126,0.513599
17569,0,0.533333,0.8,0,0.992126,0.414799
17570,0,0.533333,0.8,0,0.992126,0.414799
17571,0,0.533333,0.866667,0,0.992126,0.426145
17572,1,0.533333,0.866667,1,0.992126,0.675345
17573,1,0.533333,0.866667,0,0.992126,0.576545
17574,1,0.533333,0.866667,0,0.992126,0.576545
17575,1,0.533333,0.866667,0,0.992126,0.576545
17576,1,0.533333,0.866667,1,0.992126,0.675345
17577,1,0.533333,0.866667,0,0.992126,0.576545
17578,1,0.533333,0.866667,1,0.992126,0.675345
17579,1,0.533333,0.866667,0,0.992126,0.576545
17580,1,0.533333,0.866667,1,0.992126,0.675345
17581,1,0.533333,0.866667,0,0.992126,0.576545
17582,1,0.533333,0.866667,0,0.992126,0.576545
17583,1,0.533333,0.866667,0,0.992126,0.576545
17584,1,0.533333,0.866667,0,0.992126,0.576545
17585,1,0.533333,0.866667,0,0.992126,0.576545
17586,1,0.533333,0.866667,1,0.992126,0.675345
17587,1,0.533333,0.866667,1,0.992126,0.675345
17588,1,0.533333,0.866667,0,0.992126,0.576545
17589,1,0.533333,0.866667,1,0.992126,0.675345
17590,1,0.533333,0.866667,0,0.992126,0.576545
17591,1,0.533333,0.866667,0,0.992126,0.576545
17592,1,0.533333,0.866667,0,0.992126,0.576545
17593,1,0.533333,0.866667,0,0.992126,0.576545
17594,1,0.533333,0.866667,0,0.992126,0.576545
17595,1,0.533333,0.933333,1,0.992126,0.686692
17596,1,0.533333,0.933333,1,0.992126,0.686692
17597,1,0.533333,0.933333,1,0.992126,0.686692
17598,1,0.533333,0.933333,0,0.992126,0.587892
17599,1,0.533333,0.933333,0,0.992126,0.587892
17600,1,0.533333,0.933333,1,0.992126,0.686692
17601,1,0.533333,0.933333,0,0.992126,0.587892
17602,1,0.533333,0.933333,0,0.992126,0.587892
17603,1,0.533333,0.933333,1,0.992126,0.686692
17604,1,0.533333,0.933333,1,0.992126,0.686692
17605,1,0.533333,0.933333,1,0.992126,0.686692
17606,1,0.533333,0.933333,1,0.992126,0.686692
17607,1,0.533333,0.933333,0,0.992126,0.587892
17608,1,0.533333,0.933333,1,0.992126,0.686692
17609,1,0.533333,0.933333,1,0.992126,0.686692
17610,1,0.533333,0.933333,0,0.992126,0.587892
17611,1,0.533333,0.933333,0,0.992126,0.587892
17612,1,0.533333,0.933333,0,0.992126,0.587892
17613,1,0.533333,0.933333,0,0.992126,0.587892
17614,1,0.533333,0.933333,1,0.992126,0.686692
17615,1,0.533333,0.933333,0,0.992126,0.587892
17616,1,0.533333,0.933333,1,0.992126,0.686692
17617,1,0.533333,0.933333,1,0.992126,0.686692
17618,1,0.533333,0.933333,1,0.992126,0.686692
17619,1,0.533333,1,0,0.992126,0.599239
17620,1,0.533333,1,0,0.992126,0.599239
17621,1,0.533333,1,0,0.992126,0.599239
17622,1,0.533333,1,1,0.992126,0.698039
17623,1,0.533333,1,1,0.992126,0.698039
17624,1,0.533333,1,1,0.992126,0.698039
17625,1,0.533333,1,1,0.992126,0.698039
17626,1,0.533333,1,0,0.992126,0.599239
17627,1,0.533333,1,0,0.992126,0.599239
17628,1,0.533333,1,1,0.992126,0.698039
17629,1,0.533333,1,1,0.992126,0.698039
17630,1,0.533333,1,1,0.992126,0.698039
17631,1,0.533333,1,0,0.992126,0.599239
17632,1,0.533333,1,0,0.992126,0.599239
17633,1,0.533333,1,0,0.992126,0.599239
17634,1,0.533333,1,0,0.992126,0.599239
17635,1,0.533333,1,1,0.992126,0.698039
17636,1,0.533333,1,1,0.992126,0.698039
17637,1,0.533333,1,1,0.992126,0.698039
17638,1,0.533333,1,1,0.992126,0.698039
17639,1,0.533333,1,1,0.992126,0.698039
17640,1,0.533333,1,0,0.992126,0.599239
17641,1,0.533333,1,1,0.992126,0.698039
17642,1,0.533333,1,1,0.992126,0.698039
17643,1,0.533333,1,0,0.992126,0.599239
17644,1,0.533333,1,0,0.992126,0.599239
17645,1,0.533333,1,1,0.992126,0.698039
17646,1,0.533333,1,1,0.992126,0.698039
17647,1,0.533333,1,0,0.992126,0.599239
17648,1,0.533333,1,1,0.992126,0.698039
17649,1,0.533333,1,0,0.992126,0.599239
17650,1,0.533333,1,0,0.992126,0.599239
17651,1,0.533333,1,1,0.992126,0.698039
17652,1,0.533333,1,0,0.992126,0.599239
17653,1,0.533333,1,0,0.992126,0.599239
17654,1,0.533333,1,1,0.992126,0.698039
17655,1,0.533333,1,1,0.992126,0.698039
17656,1,0.533333,1,1,0.992126,0.698039
17657,1,0.533333,1,0,0.992126,0.599239
17658,1,0.533333,1,1,0.992126,0.698039
17659,1,0.533333,1,0,0.992126,0.599239
17660,1,0.533333,1,1,0.992126,0.698039
17661,1,0.533333,1,0,0.992126,0.599239
17662,1,0.533333,1,1,0.992126,0.698039
17663,1,0.533333,1,0,0.992126,0.599239
17664,1,0.533333,1,0,0.992126,0.599239
17665,1,0.533333,1,1,0.992126,0.698039
17666,1,0.533333,1,0,0.992126,0.599239
17667,0,0.533333,0.933333,0,0.992126,0.437492
17668,0,0.533333,0.933333,1,0.992126,0.536292
17669,0,0.533333,0.933333,0,0.992126,0.437492
17670,0,0.533333,0.933333,0,0.992126,0.437492
17671,0,0.533333,0.933333,1,0.992126,0.536292
17672,0,0.533333,0.933333,0,0.992126,0.437492
17673,0,0.533333,0.933333,0,0.992126,0.437492
17674,0,0.533333,0.933333,0,0.992126,0.437492
17675,0,0.533333,0.933333,0,0.992126,0.437492
17676,0,0.533333,0.933333,1,0.992126,0.536292
17677,0,0.533333,0.933333,0,0.992126,0.437492
17678,0,0.533333,0.933333,1,0.992126,0.536292
17679,0,0.533333,0.933333,1,0.992126,0.536292
17680,0,0.533333,0.933333,0,0.992126,0.437492
17681,0,0.533333,0.933333,0,0.992126,0.437492
17682,0,0.533333,0.933333,1,0.992126,0.536292
17683,0,0.533333,0.933333,0,0.992126,0.437492
17684,0,0,0.933333,0,0.992126,0.357279
17685,0,0,0.933333,1,0.992126,0.456078
17686,0,0,0.933333,1,0.992126,0.456078
17687,0,0,0.933333,1,0.992126,0.456078
17688,0,0,0.933333,0,0.992126,0.357279
17689,0,0,0.933333,1,0.992126,0.456078
17690,0,0,0.933333,0,0.992126,0.357279
17691,0,0,0.866667,1,0.992126,0.444732
17692,0,0,0.866667,0,0.992126,0.345932
17693,0,0,0.866667,1,0.992126,0.444732
17694,0,0,0.866667,1,0.992126,0.444732
17695,0,0,0.866667,0,0.992126,0.345932
17696,0,0,0.866667,1,0.992126,0.444732
17697,0,0,0.866667,0,0.992126,0.345932
17698,0,0,0.866667,1,0.992126,0.444732
17699,0,0,0.866667,0,0.992126,0.345932
17700,0,0,0.866667,1,0.992126,0.444732
17701,0,0,0.866667,0,0.992126,0.345932
17702,0,0,0.866667,0,0.992126,0.345932
17703,0,0,0.866667,0,0.992126,0.345932
17704,0,0,0.866667,0,0.992126,0.345932
17705,0,0,0.866667,0,0.992126,0.345932
17706,0,0,0.866667,0,0.992126,0.345932
17707,0,0,0.866667,0,0.992126,0.345932
17708,0,0,0.866667,0,0.992126,0.345932
17709,0,0,0.866667,0,0.992126,0.345932
17710,0,0,0.866667,1,0.992126,0.444732
17711,0,0,0.866667,0,0.992126,0.345932
17712,0,0,0.866667,0,0.992126,0.345932
17713,0,0,0.866667,0,0.992126,0.345932
17714,0,0,0.866667,1,0.992126,0.444732
17715,0,0,0.8,1,0.992126,0.433385
17716,0,0,0.8,1,0.992126,0.433385
17717,0,0,0.8,1,0.992126,0.433385
17718,0,0,0.8,1,0.992126,0.433385
17719,0,0,0.8,1,0.992126,0.433385
17720,0,0,0.8,1,0.992126,0.433385
17721,0,0,0.8,1,0.992126,0.433385
17722,0,0,0.8,0,0.992126,0.334585
17723,0,0,0.8,0,0.992126,0.334585
17724,0,0,0.8,1,0.992126,0.433385
17725,0,0,0.8,1,0.992126,0.433385
17726,0,0,0.8,0,0.992126,0.334585
17727,0,0,0.8,1,0.992126,0.433385
17728,0,0,0.8,1,0.992126,0.433385
17729,0,0,0.8,1,0.992126,0.433385
17730,0,0,0.8,1,0.992126,0.433385
17731,0,0,0.8,1,0.992126,0.433385
17732,0,0,0.8,1,0.992126,0.433385
17733,0,0,0.8,1,0.992126,0.433385
17734,0,0,0.8,0,0.992126,0.334585
17735,0,0,0.8,1,0.992126,0.433385
17736,0,0,0.8,0,0.992126,0.334585
17737,0,0,0.8,1,0.992126,0.433385
17738,0,0,0.8,0,0.992126,0.334585
17739,0,0,0.733333,1,0.992126,0.422038
17740,0,0,0.733333,1,0.992126,0.422038
17741,0,0,0.733333,1,0.992126,0.422038
17742,0,0,0.733333,1,0.992126,0.422038
17743,0,0,0.733333,1,0.992126,0.422038
17744,0,0,0.733333,1,0.992126,0.422038
17745,0,0,0.733333,1,0.992126,0.422038
17746,0,0,0.733333,0,0.992126,0.323239
17747,0,0,0.733333,0,0.992126,0.323239
17748,0,0,0.733333,0,0.992126,0.323239
17749,0,0,0.733333,0,0.992126,0.323239
17750,0,0,0.733333,1,0.992126,0.422038
17751,0,0,0.733333,0,0.992126,0.323239
17752,0,0,0.733333,1,0.992126,0.422038
17753,0,0,0.733333,1,0.992126,0.422038
17754,0,0,0.733333,1,0.992126,0.422038
17755,0,0,0.733333,1,0.992126,0.422038
17756,0,0,0.733333,1,0.992126,0.422038
17757,0,0,0.733333,1,0.992126,0.422038
17758,0,0,0.733333,0,0.992126,0.323239
17759,0,0,0.733333,1,0.992126,0.422038
17760,0,0,0.733333,1,0.992126,0.422038
17761,0,0,0.733333,1,0.992126,0.422038
17762,0,0,0.666667,0,0.992126,0.311892
17763,0,0,0.666667,0,0.992126,0.311892
17764,0,0,0.666667,0,0.992126,0.311892
17765,0,0,0.666667,1,0.992126,0.410692
17766,0,0,0.666667,1,0.992126,0.410692
17767,0,0,0.666667,1,0.992126,0.410692
17768,0,0,0.666667,1,0.992126,0.410692
17769,0,0,0.666667,1,0.992126,0.410692
17770,0,0,0.666667,0,0.992126,0.311892
17771,0,0,0.666667,1,0.992126,0.410692
17772,0,0,0.666667,1,0.992126,0.410692
17773,0,0,0.666667,1,0.992126,0.410692
17774,0,0,0.666667,0,0.992126,0.311892
17775,0,0,0.666667,1,0.992126,0.410692
17776,0,0,0.666667,1,0.992126,0.410692
17777,0,0,0.666667,1,0.992126,0.410692
17778,0,0,0.666667,1,0.992126,0.410692
17779,0,0,0.666667,1,0.992126,0.410692
17780,0,0,0.666667,1,0.992126,0.410692
17781,0,0,0.666667,1,0.992126,0.410692
17782,0,0,0.666667,0,0.992126,0.311892
17783,0,0,0.666667,0,0.992126,0.311892
17784,0,0,0.666667,1,0.992126,0.410692
17785,0,0,0.666667,1,0.992126,0.410692
17786,0,0,0.6,0,0.992126,0.300545
17787,0,0,0.6,0,0.992126,0.300545
17788,0,0,0.6,0,0.992126,0.300545
17789,0,0,0.6,0,0.992126,0.300545
17790,0,0,0.6,1,0.992126,0.399345
17791,0,0,0.6,1,0.992126,0.399345
17792,0,0,0.6,1,0.992126,0.399345
17793,0,0,0.6,1,0.992126,0.399345
17794,0,0,0.6,0,0.992126,0.300545
17795,0,0,0.6,0,0.992126,0.300545
17796,0,0,0.6,0,0.992126,0.300545
17797,0,0,0.6,1,0.992126,0.399345
17798,0,0,0.6,0,0.992126,0.300545
17799,0,0,0.6,0,0.992126,0.300545
17800,0,0,0.6,0,0.992126,0.300545
17801,0,0,0.6,1,0.992126,0.399345
17802,0,0,0.6,0,0.992126,0.300545
17803,0,0,0.6,1,0.992126,0.399345
17804,0,0,0.6,1,0.992126,0.399345
17805,0,0,0.6,0,0.992126,0.300545
17806,0,0,0.6,1,0.992126,0.399345
17807,0,0,0.6,1,0.992126,0.399345
17808,0,0,0.6,1,0.992126,0.399345
17809,0,0,0.6,0,0.992126,0.300545
17810,0,0,0.533333,0,0.992126,0.289199
17811,0,0,0.533333,0,0.992126,0.289199
17812,0,0,0.533333,1,0.992126,0.387999
17813,0,0,0.533333,0,0.992126,0.289199
17814,0,0,0.533333,0,0.992126,0.289199
17815,0,0,0.533333,0,0.992126,0.289199
17816,0,0,0.533333,1,0.992126,0.387999
17817,0,0,0.533333,0,0.992126,0.289199
17818,0,0,0.533333,0,0.992126,0.289199
17819,0,0,0.533333,1,0.992126,0.387999
17820,0,0,0.533333,1,0.992126,0.387999
17821,0,0,0.533333,1,0.992126,0.387999
17822,0,0,0.533333,1,0.992126,0.387999
17823,0,0,0.533333,1,0.992126,0.387999
17824,0,0,0.533333,0,0.992126,0.289199
17825,0,0,0.533333,0,0.992126,0.289199
17826,0,0,0.533333,1,0.992126,0.387999
17827,0,0,0.533333,0,0.992126,0.289199
17828,0,0,0.533333,1,0.992126,0.387999
17829,0,0,0.533333,0,0.992126,0.289199
17830,0,0,0.533333,1,0.992126,0.387999
17831,0,0,0.533333,0,0.992126,0.289199
17832,0,0,0.533333,0,0.992126,0.289199
17833,0,0,0.533333,0,0.992126,0.289199
17834,0,0,0.466667,1,0.992126,0.376652
17835,0,0,0.466667,1,0.992126,0.376652
17836,0,0,0.466667,0,0.992126,0.277852
17837,0,0,0.466667,1,0.992126,0.376652
17838,0,0,0.466667,1,0.992126,0.376652
17839,0,0,0.466667,0,0.992126,0.277852
17840,0,0,0.466667,0,0.992126,0.277852
17841,0,0,0.466667,0,0.992126,0.277852
17842,0,0,0.466667,0,0.992126,0.277852
17843,0,0,0.466667,0,0.992126,0.277852
17844,0,0,0.466667,0,0.992126,0.277852
17845,0,0,0.466667,1,0.992126,0.376652
17846,0,0,0.466667,0,0.992126,0.277852
17847,0,0,0.466667,1,0.992126,0.376652
17848,0,0,0.466667,0,0.992126,0.277852
17849,0,0,0.466667,0,0.992126,0.277852
17850,0,0,0.466667,0,0.992126,0.277852
17851,0,0,0.466667,0,0.992126,0.277852
17852,0,0,0.466667,1,0.992126,0.376652
17853,0,0,0.466667,1,0.992126,0.376652
17854,0,0,0.466667,1,0.992126,0.376652
17855,0,0,0.466667,1,0.992126,0.376652
17856,0,0,0.466667,1,0.992126,0.376652
17857,0,0,0.466667,0,0.992126,0.277852
17858,0,0,0.4,0,0.992126,0.266505
17859,0,0,0.4,0,0.992126,0.266505
17860,0,0,0.4,1,0.992126,0.365305
17861,0,0,0.4,1,0.992126,0.365305
17862,0,0,0.4,1,0.992126,0.365305
17863,0,0,0.4,1,0.992126,0.365305
17864,0,0,0.4,0,0.992126,0.266505
17865,0,0,0.4,1,0.992126,0.365305
17866,0,0,0.4,1,0.992126,0.365305
17867,0,0,0.4,1,0.992126,0.365305
17868,0,0,0.4,1,0.992126,0.365305
17869,0,0,0.4,0,0.992126,0.266505
17870,0,0,0.4,1,0.992126,0.365305
17871,0,0,0.4,1,0.992126,0.365305
17872,0,0,0.4,0,0.992126,0.266505
17873,0,0,0.4,1,0.992126,0.365305
17874,0,0,0.4,1,0.992126,0.365305
17875,0,0,0.4,1,0.992126,0.365305
17876,0,0,0.4,0,0.992126,0.266505
17877,0,0,0.4,1,0.992126,0.365305
17878,0,0,0.4,1,0.992126,0.365305
17879,0,0,0.4,1,0.992126,0.365305
17880,0,0,0.4,1,0.992126,0.365305
17881,0,0,0.4,0,0.992126,0.266505
17882,0,0,0.333333,0,0.992126,0.255159
17883,0,0,0.333333,1,0.992126,0.353959
17884,0,0,0.333333,0,0.992126,0.255159
17885,0,0,0.333333,0,0.992126,0.255159
17886,0,0,0.333333,1,0.992126,0.353959
17887,0,0,0.333333,1,0.992126,0.353959
17888,0,0,0.333333,1,0.992126,0.353959
17889,0,0,0.333333,0,0.992126,0.255159
17890,0,0,0.333333,1,0.992126,0.353959
17891,0,0,0.333333,1,0.992126,0.353959
17892,0,0,0.333333,1,0.992126,0.353959
17893,0,0,0.333333,0,0.992126,0.255159
17894,0,0,0.333333,0,0.992126,0.255159
17895,0,0,0.333333,1,0.992126,0.353959
17896,0,0,0.333333,0,0.992126,0.255159
17897,0,0,0.333333,1,0.992126,0.353959
17898,0,0,0.333333,0,0.992126,0.255159
17899,0,0,0.333333,0,0.992126,0.255159
17900,0,0,0.333333,0,0.992126,0.255159
17901,0,0.466667,0.333333,0,0.992126,0.325345
17902,0,0.466667,0.333333,0,0.992126,0.325345
17903,0,0.466667,0.333333,1,0.992126,0.424145
17904,0,0.466667,0.333333,1,0.992126,0.424145
17905,0,0.466667,0.333333,0,0.992126,0.325345
17906,0,0.466667,0.266667,0,0.992126,0.313999
17907,0,0.466667,0.266667,0,0.992126,0.313999
17908,0,0.466667,0.266667,0,0.992126,0.313999
17909,0,0.466667,0.266667,0,0.992126,0.313999
17910,0,0.466667,0.266667,0,0.992126,0.313999
17911,0,0.466667,0.266667,0,0.992126,0.313999
17912,0,0.466667,0.266667,1,0.992126,0.412799
17913,0,0.466667,0.266667,1,0.992126,0.412799
17914,0,0.466667,0.266667,1,0.992126,0.412799
17915,0,0.466667,0.266667,0,0.992126,0.313999
17916,0,0.466667,0.266667,0,0.992126,0.313999
17917,0,0.466667,0.266667,1,0.992126,0.412799
17918,0,0.466667,0.266667,1,0.992126,0.412799
17919,0,0.466667,0.266667,1,0.992126,0.412799
17920,0,0.466667,0.266667,1,0.992126,0.412799
17921,0,0.466667,0.266667,1,0.992126,0.412799
17922,0,0.466667,0.266667,1,0.992126,0.412799
17923,0,0.466667,0.266667,1,0.992126,0.412799
17924,0,0.466667,0.266667,0,0.992126,0.313999
17925,0,0.466667,0.266667,1,0.992126,0.412799
17926,0,0.466667,0.266667,1,0.992126,0.412799
17927,0,0.466667,0.266667,0,0.992126,0.313999
17928,0,0.466667,0.266667,0,0.992126,0.313999
17929,0,0.466667,0.266667,0,0.992126,0.313999
17930,0,0.466667,0.2,1,0.992126,0.401452
17931,0,0.466667,0.2,1,0.992126,0.401452
17932,0,0.466667,0.2,1,0.992126,0.401452
17933,0,0.466667,0.2,1,0.992126,0.401452
17934,0,0.466667,0.2,1,0.992126,0.401452
17935,0,0.466667,0.2,1,0.992126,0.401452
17936,0,0.466667,0.2,0,0.992126,0.302652
17937,0,0.466667,0.2,0,0.992126,0.302652
17938,0,0.466667,0.2,0,0.992126,0.302652
17939,0,0.466667,0.2,1,0.992126,0.401452
17940,0,0.466667,0.2,1,0.992126,0.401452
17941,0,0.466667,0.2,1,0.992126,0.401452
17942,0,0.466667,0.2,0,0.992126,0.302652
17943,0,0.466667,0.2,1,0.992126,0.401452
17944,0,0.466667,0.2,1,0.992126,0.401452
17945,0,0.466667,0.2,1,0.992126,0.401452
17946,0,0.466667,0.2,1,0.992126,0.401452
17947,0,0.466667,0.2,1,0.992126,0.401452
17948,0,0.466667,0.2,0,0.992126,0.302652
17949,0,0.466667,0.2,0,0.992126,0.302652
17950,0,0.466667,0.2,0,0.992126,0.302652
17951,0,0.466667,0.2,0,0.992126,0.302652
17952,0,0.466667,0.2,1,0.992126,0.401452
17953,0,0.466667,0.2,1,0.992126,0.401452
17954,0,0.466667,0.133333,0,0.992126,0.291305
17955,0,0.466667,0.133333,1,0.992126,0.390105
17956,0,0.466667,0.133333,1,0.992126,0.390105
17957,0,0.466667,0.133333,1,0.992126,0.390105
17958,0,0.466667,0.133333,1,0.992126,0.390105
17959,0,0.466667,0.133333,1,0.992126,0.390105
17960,0,0.466667,0.133333,0,0.992126,0.291305
17961,0,0.466667,0.133333,0,0.992126,0.291305
17962,0,0.466667,0.133333,1,0.992126,0.390105
17963,0,0.466667,0.133333,1,0.992126,0.390105
17964,0,0.466667,0.133333,0,0.992126,0.291305
17965,0,0.466667,0.133333,1,0.992126,0.390105
17966,0,0.466667,0.133333,1,0.992126,0.390105
17967,0,0.466667,0.133333,0,0.992126,0.291305
17968,0,0.466667,0.133333,1,0.992126,0.390105
17969,0,0.466667,0.133333,1,0.992126,0.390105
17970,0,0.466667,0.133333,1,0.992126,0.390105
17971,0,0.466667,0.133333,1,0.992126,0.390105
17972,0,0.466667,0.133333,1,0.992126,0.390105
17973,0,0.466667,0.133333,1,0.992126,0.390105
17974,0,0.466667,0.133333,0,0.992126,0.291305
17975,0,0.466667,0.133333,1,0.992126,0.390105
17976,0,0.466667,0.133333,0,0.992126,0.291305
17977,0,0.466667,0.133333,0,0.992126,0.291305
17978,0,0.466667,0.0666667,0,0.992126,0.279959
17979,0,0.466667,0.0666667,0,0.992126,0.279959
17980,0,0.466667,0.0666667,0,0.992126,0.279959
17981,0,0.466667,0.0666667,1,0.992126,0.378759
17982,0,0.466667,0.0666667,1,0.992126,0.378759
17983,0,0.466667,0.0666667,0,0.992126,0.279959
17984,0,0.466667,0.0666667,0,0.992126,0.279959
17985,0,0.466667,0.0666667,1,0.992126,0.378759
17986,0,0.466667,0.0666667,0,0.992126,0.279959
17987,0,0.466667,0.0666667,0,0.992126,0.279959
17988,0,0.466667,0.0666667,1,0.992126,0.378759
17989,0,0.466667,0.0666667,1,0.992126,0.378759
17990,0,0.466667,0.0666667,1,0.992126,0.378759
17991,0,0.466667,0.0666667,1,0.992126,0.378759
17992,0,0.466667,0.0666667,1,0.992126,0.378759
17993,0,0.466667,0.0666667,0,0.992126,0.279959
17994,0,0.466667,0.0666667,1,0.992126,0.378759
17995,0,0.466667,0.0666667,0,0.992126,0.279959
17996,0,0.466667,0.0666667,1,0.992126,0.378759
17997,0,0.466667,0.0666667,0,0.992126,0.279959
17998,0,0.466667,0.0666667,0,0.992126,0.279959
17999,0,0.466667,0.0666667,1,0.992126,0.378759
18000,0,0.466667,0.0666667,0,0.992126,0.279959
18001,0,0.466667,0.0666667,1,0.992126,0.378759
18002,0,0.466667,0,1,0.992126,0.367412
18003,0,0.466667,0,1,0.992126,0.367412
18004,0,0.466667,0,1,0.992126,0.367412
18005,0,0.466667,0,0,0.992126,0.268612
18006,0,0.466667,0,1,0.992126,0.367412
18007,0,0.466667,0,0,0.992126,0.268612
18008,0,0.466667,0,0,0.992126,0.268612
18009,0,0.466667,0,0,0.992126,0.268612
18010,0,0.466667,0,0,0.992126,0.268612
18011,0,0.466667,0,1,0.992126,0.367412
18012,0,0.466667,0,0,0.992126,0.268612
18013,0,0.466667,0,0,0.992126,0.268612
18014,0,0.466667,0,1,0.992126,0.367412
18015,0,0.466667,0,1,0.992126,0.367412
18016,0,0.466667,0,0,0.992126,0.268612
18017,0,0.466667,0,1,0.992126,0.367412
18018,0,0.466667,0,0,0.992126,0.268612
18019,0,0.466667,0,0,0.992126,0.268612
18020,0,0.466667,0,1,0.992126,0.367412
18021,0,0.466667,0,1,0.992126,0.367412
18022,0,0.466667,0,0,0.992126,0.268612
18023,0,0.466667,0,0,0.992126,0.268612
18024,0,0.466667,0,0,0.992126,0.268612
18025,0,0.466667,0,1,0.992126,0.367412
18026,0,0.466667,0,0,0.992126,0.268612
18027,0,0.466667,0,1,0.992126,0.367412
18028,0,0.466667,0,0,0.992126,0.268612
18029,0,0.466667,0,0,0.992126,0.268612
18030,0,0.466667,0,0,0.992126,0.268612
18031,0,0.466667,0,1,0.992126,0.367412
18032,0,0.466667,0,0,0.992126,0.268612
18033,0,0.466667,0,0,0.992126,0.268612
18034,0,0.466667,0,1,0.992126,0.367412
18035,0,0.466667,0,1,0.992126,0.367412
18036,0,0.466667,0,1,0.992126,0.367412
18037,0,0.466667,0,0,0.992126,0.268612
18038,0,0.466667,0,0,0.992126,0.268612
18039,0,0.466667,0,1,0.992126,0.367412
18040,0,0.466667,0,0,0.992126,0.268612
18041,0,0.466667,0,1,0.992126,0.367412
18042,0,0.466667,0,1,0.992126,0.367412
18043,0,0.466667,0,0,0.992126,0.268612
18044,0,0.466667,0,0,0.992126,0.268612
18045,0,0.466667,0,0,0.992126,0.268612
18046,0,0.466667,0,0,0.992126,0.268612
18047,0,0.466667,0,1,0.992126,0.367412
18048,0,0.466667,0,1,0.992126,0.367412
18049,0,0.466667,0,0,0.992126,0.268612
18050,0,0.466667,0.0666667,1,0.992126,0.378759
18051,0,0.466667,0.0666667,0,0.992126,0.279959
18052,0,0.466667,0.0666667,0,0.992126,0.279959
